player_id,firstName,lastName,pagerank,birthDate,age_group,playingPosition
4930,Mario,Schnyder,4.76104543224044e-05,1984,30,DEF
12786,Scott,Morrison,4.75496495949728e-05,1984,30,DEF
21981,Agostino,Garofalo,4.75316489820964e-05,1984,30,DEF
18771,Rene,Gsellmann,4.74088170350774e-05,1985,30,DEF
12704,Steven,Whittaker,4.68843812998141e-05,1984,30,DEF
21042,Michal,Kadlec,4.66493501307809e-05,1984,30,DEF
8632,Nils-Christian,Schmidt,4.62219517647192e-05,1984,30,DEF
5029,Younes,Idrissi-Jazouli,4.58558635468675e-05,1984,30,DEF
12979,Avraam,Papadopoulos,4.57773054124102e-05,1984,30,DEF
15087,Kamalutdin,Akhmedov,4.57117934088358e-05,1986,30,DEF
19354,Dennis,Aogo,4.56455136220563e-05,1987,30,DEF
26669,Ragnar,Klavan,4.46847009545488e-05,1985,30,DEF
19977,Federico,León,4.38581035548699e-05,1984,30,DEF
12282,Daley,Blind,4.36862848172548e-05,1990,30,DEF
13459,Laurent,Gomez,4.34530656544405e-05,1984,30,DEF
8661,Julius,Steegmann,4.30491570585949e-05,1984,30,DEF
21046,Martin,Klein,4.30353306182334e-05,1984,30,DEF
13474,Pablo,Mills,4.30007461392098e-05,1984,30,DEF
3698,Anton,Ferdinand,4.22857872130678e-05,1985,30,DEF
16827,Sebastiano,Girelli,4.21444444258383e-05,1984,30,DEF
16628,Michael,Stegmayer,4.18990901645237e-05,1985,30,DEF
19637,Sandro,Lindschinger,4.15444246012959e-05,1985,30,DEF
15717,Melli,"",4.14541805586179e-05,1984,30,DEF
14977,Christoph,Janker,4.12433848802607e-05,1985,30,DEF
10228,Ofusehne,Oduro-Opuni,4.10289043358933e-05,1984,30,DEF
15762,Carlos,García,4.06561457182612e-05,1984,30,DEF
6823,Jeffrey,Ntuka-Pule †,4.04744574085779e-05,1985,30,DEF
22381,Rémi,Ribault,4.01899110368279e-05,1985,30,DEF
14043,Dean,Lewington,4.0054107403644e-05,1984,30,DEF
11530,Lionel,Carole,3.99946262144114e-05,1991,30,DEF
19992,Miguel,Torrén,3.99838755655008e-05,1988,30,DEF
9369,Dele,Adeleye,3.98874338000976e-05,1988,30,DEF
8071,Christian,Thonhofer,3.97665564439372e-05,1985,30,DEF
17219,Konstantinos,Stefanis,3.96283234963523e-05,1984,30,DEF
21419,Mark,Reynolds,3.92781329359512e-05,1987,30,DEF
21388,Steven,Noble,3.84831947888824e-05,1988,30,DEF
12596,John,Knox,3.83005775641915e-05,1984,30,DEF
17270,Paul,Thomik,3.79029248710359e-05,1985,30,DEF
6135,Tobias,Heizmann,3.78074890514871e-05,1984,30,DEF
10503,Uwe,Hünemeier,3.75271009967777e-05,1986,30,DEF
12391,Stéphen,Drouin,3.75183123876973e-05,1984,30,DEF
18310,Benoît,Assou-Ekotto,3.74885765452807e-05,1984,30,DEF
16635,Juanfran,"",3.68402474322094e-05,1985,30,DEF
14876,Cihan,Yalcin,3.67595077233778e-05,1984,30,DEF
13616,Andy,Wilkinson,3.67336524029656e-05,1984,30,DEF
19671,Daniel,Pavlovic,3.65732601278784e-05,1988,30,DEF
6803,Henri,Bedimo,3.63724060272844e-05,1984,30,DEF
20313,Jesper,Juelsgaard,3.60356464105815e-05,1989,30,DEF
12751,Neil,McGregor,3.59111927044146e-05,1984,30,DEF
18068,Robert,Strauß,3.56198548369644e-05,1986,30,DEF
19305,Oscar,Wendt,3.56184619797206e-05,1985,30,DEF
9367,Stefan,Markolf,3.54006887393735e-05,1984,30,DEF
17186,Damir,Dzombic,3.54004098778533e-05,1985,30,DEF
18646,Agus,"",3.53421645219907e-05,1985,30,DEF
1752,Baldo,di Gregorio,3.47426224236747e-05,1984,30,DEF
22760,Daniele,Ulisse,3.46584910456851e-05,1986,30,DEF
22950,Selim,Akbulut,3.45078187297502e-05,1984,30,DEF
10012,Andy,Whing,3.39330732028874e-05,1984,30,DEF
20587,Nicolas,Lombaerts,3.38421180066424e-05,1985,30,DEF
17735,Djamel,Mesbah,3.34761437246962e-05,1984,30,DEF
21254,Milan,Matula,3.32865165546281e-05,1984,30,DEF
16968,Marcel,de Jong,3.28558369403153e-05,1986,30,DEF
22778,Tiago,Lopes,3.2731371979733e-05,1984,30,DEF
16590,Arnaud,Lescure,3.2675854895345e-05,1986,30,DEF
29933,Stephen,Darby,3.2588150948308e-05,1988,30,DEF
23244,Aske,Krohn,3.25478436456258e-05,1987,30,DEF
15814,Alan,McCormack,3.25107423842488e-05,1984,30,DEF
13403,Peter,Castle,3.24551268403613e-05,1987,30,DEF
18533,Michael,Parensen,3.23124836487619e-05,1986,30,DEF
21338,Sölvi,Ottesen,3.2141007505144e-05,1984,30,DEF
16828,Alessandro,Potenza,3.20753689822861e-05,1984,30,DEF
20460,José,Goncalves,3.20207883245552e-05,1985,30,DEF
16726,Markus,Steinhöfer,3.20196299281772e-05,1986,30,DEF
18300,Philipp,Langen,3.19682508835962e-05,1986,30,DEF
19267,Mark,Otten,3.1899576487638e-05,1985,30,DEF
18739,Benjamin,Venekamp,3.16474337190139e-05,1985,30,DEF
17804,Sébastien,Pocognoli,3.15004489672377e-05,1987,30,DEF
12069,Michael,Diethelm,3.14586058096609e-05,1985,30,DEF
12387,Jacques,Faty,3.14030764030915e-05,1984,30,DEF
14306,João,Antunes,3.12597359463136e-05,1984,30,DEF
21314,Ryan,O'Leary,3.08612359343971e-05,1987,30,DEF
18016,Jory,ten Brinke,3.0721719751348e-05,1984,30,DEF
4095,Matthew,Kilgallon,3.04434967876754e-05,1984,30,DEF
12108,Wesley,Zandstra,3.04030077923144e-05,1984,30,DEF
15308,Ronald,Gercaliu,3.03507326113754e-05,1986,30,DEF
17313,Henrico,Drost,3.03380362493974e-05,1987,30,DEF
17733,Daniel,Gordon,3.0321591973347e-05,1985,30,DEF
4634,Arnold,Kruiswijk,3.01896053892137e-05,1984,30,DEF
17184,Dusko,Tosic,3.01095304906901e-05,1985,30,DEF
22487,Leon,Jessen,3.00081991308078e-05,1986,30,DEF
22354,Alex,Walker,2.99165731126292e-05,1984,30,DEF
16324,Tim,Petersen,2.98563333621809e-05,1986,30,DEF
21306,Andy,Considine,2.97612334583413e-05,1987,30,DEF
16631,Ignazio,Abate,2.94545224361052e-05,1986,30,DEF
5082,Kevin,Schöneberg,2.93951123252204e-05,1985,30,DEF
10051,Paco,Borrego,2.93210816361601e-05,1986,30,DEF
6978,Albin,Ebondo,2.93148815631003e-05,1984,30,DEF
6710,Per,Mertesacker,2.93050959875558e-05,1984,30,DEF
11011,Eddie,Ababio,2.91481936823123e-05,1988,30,DEF
24700,Pedrinho,"",2.91248408366485e-05,1985,30,DEF
17252,Marc,Stein,2.90237717420483e-05,1985,30,DEF
24744,Dario,Balzano,2.88683782366189e-05,1992,30,DEF
20060,Domingos,"",2.87839958608923e-05,1985,30,DEF
18727,Alexander,Pöllhuber,2.86476868617268e-05,1985,30,DEF
11111,Ramiro,Funes Mori,2.8641511843267e-05,1991,30,DEF
18886,Mehmet,Yesil,2.85179616871033e-05,1985,30,DEF
15920,Ben,Herd,2.83808530441569e-05,1985,30,DEF
19638,Christos,Lisgaras,2.83052875374628e-05,1986,30,DEF
15798,César,Arzo,2.80380872334443e-05,1986,30,DEF
14710,David,Proctor,2.79498312603018e-05,1984,30,DEF
13642,Martin,Vickerton,2.77841075129846e-05,1987,30,DEF
25388,Anthony,Gerrard,2.76857826389492e-05,1986,30,DEF
18290,Matthias,Henn,2.75027038101272e-05,1985,30,DEF
21226,Ales,Neuwirth,2.74818145858491e-05,1985,30,DEF
5017,Niklas,Moisander,2.71124650409262e-05,1985,30,DEF
24876,Valdir,"",2.71069129589992e-05,1984,30,DEF
2998,Robert,Huth,2.70479237114632e-05,1984,30,DEF
22917,Kenneth,Emil Petersen,2.69179032275569e-05,1985,30,DEF
18502,Tim,Dreesen,2.68376918446518e-05,1987,30,DEF
18809,Daniel,Schulz,2.68050932161991e-05,1986,30,DEF
20884,Abdelkader,Jellouli,2.6717307267298e-05,1984,30,DEF
10003,Wes,Morgan,2.66138424000103e-05,1984,30,DEF
20695,Marius,Jurczyk,2.65558333757106e-05,1985,30,DEF
18531,Marc,Heitmeier,2.65287283857626e-05,1985,30,DEF
3256,Roberto,Hilbert,2.6502893458937e-05,1984,30,DEF
18931,Stefanos,Kapias,2.62260813339138e-05,1984,30,DEF
13288,Aidan,Collins,2.62215405669042e-05,1986,30,DEF
9619,Alan,Hutton,2.60011668545597e-05,1984,30,DEF
18944,Gerard,Piqué,2.59329269913043e-05,1987,30,DEF
21571,Wouter,Gudde,2.59122347974879e-05,1984,30,DEF
17904,Eduardo,Ratinho,2.58647345030963e-05,1987,30,DEF
26585,Giannis,Ioannou,2.58275404993532e-05,1984,30,DEF
25942,Cristian,Sapunaru,2.58195045840971e-05,1984,30,DEF
21887,Giovanni,Marchese,2.57799787708856e-05,1984,30,DEF
2358,Patrick,Ochs,2.57646340877848e-05,1984,30,DEF
25784,Daniel,Gramann,2.54853034775254e-05,1987,30,DEF
22063,Petr,Ciganek,2.5047320383049e-05,1986,30,DEF
19694,Dusan,Basta,2.49023916299974e-05,1984,30,DEF
15097,Andrey,Guskov,2.47250379441397e-05,1985,30,DEF
21060,Martin,Latka,2.44934067191757e-05,1984,30,DEF
18807,Behrang,Safari,2.41498579438832e-05,1985,30,DEF
13619,Gregor,Robertson,2.4060872266052e-05,1984,30,DEF
24180,Martin,Skrtel,2.40056774642259e-05,1984,30,DEF
22931,Kris,Stadsgaard,2.39710201291115e-05,1985,30,DEF
8674,Cataldo,Cozza,2.39574300357435e-05,1985,30,DEF
4931,Christian,Schwegler,2.39524534883693e-05,1984,30,DEF
17209,Simon,Talarek,2.39271121605573e-05,1985,30,DEF
19941,Martin,Husár,2.38625305939672e-05,1985,30,DEF
22675,Denis,Ivanovs,2.3798551586199e-05,1984,30,DEF
6103,Alexander,Huber,2.37827916431351e-05,1985,30,DEF
23297,Anders,Qvist,2.36356792095234e-05,1987,30,DEF
21011,Jakub,Chleboun,2.35903896297875e-05,1985,30,DEF
13063,Jonas,Ivens,2.35562104383419e-05,1984,30,DEF
18742,Werner,Grabherr,2.32871315512119e-05,1985,30,DEF
15147,Petros,Konteon,2.32619677107649e-05,1984,30,DEF
17217,Grigoris,Papazacharias,2.27542386268513e-05,1985,30,DEF
9337,Daniel,Karbassiyoon,2.27377092030132e-05,1984,30,DEF
18945,Tikito,"",2.2657263029924e-05,1987,30,DEF
24510,Dawid,Kucharski,2.24192081167087e-05,1984,30,DEF
25423,Calu,"",2.22906745916705e-05,1986,30,DEF
18871,Jean,Beausejour,2.21921980912135e-05,1984,30,DEF
13782,Patrick,Collins,2.21339468478489e-05,1985,30,DEF
24113,Espen,Ruud,2.20465395616327e-05,1984,30,DEF
12570,Mark,Wilson,2.19792935146888e-05,1984,30,DEF
15452,Raúl,Albiol,2.19345252699435e-05,1985,30,DEF
13507,Leighton,Baines,2.18064554868506e-05,1984,30,DEF
22379,Erwan,Quintin,2.17730233910486e-05,1984,30,DEF
14628,Eddie,Malone,2.1710807641537e-05,1985,30,DEF
21240,Milos,Brezinsky,2.16221112155386e-05,1984,30,DEF
21316,Mark,Thomas,2.16138454321567e-05,1988,30,DEF
19347,Christoph,Stahl,2.15838105322706e-05,1985,30,DEF
14768,Kirk,Broadfoot,2.15803668961138e-05,1984,30,DEF
26804,Andrea,Briotti,2.15038824026047e-05,1986,30,DEF
1606,Morten,Rasmussen,2.14429438452073e-05,1985,30,DEF
19073,Dávid,Mohl,2.13968297497329e-05,1985,30,DEF
22338,Laurent,Ciman,2.13791404592971e-05,1985,30,DEF
22887,Anders,Kure,2.13621720309175e-05,1985,30,DEF
21044,Josef,Kaufman,2.13298030693198e-05,1984,30,DEF
9379,Henning,Lichte,2.13259644569621e-05,1984,30,DEF
5948,Damiano,Ferronetti,2.1253965768568e-05,1984,30,DEF
25444,Christian,Schlauri,2.11653044508618e-05,1985,30,DEF
17127,Felipe,"",2.10924305670002e-05,1984,30,DEF
19062,Frank,van Mosselveld,2.10032149992966e-05,1984,30,DEF
28961,Jiri,Lenko,2.09919033692694e-05,1985,30,DEF
24057,Fredrik,Stoor,2.08736201233396e-05,1984,30,DEF
10514,Dennis,Malura,2.08662550599076e-05,1984,30,DEF
24991,Óscar,Díaz,2.07948002732237e-05,1984,30,DEF
17885,Karim,Haggui,2.05646715926511e-05,1984,30,DEF
20276,Florian,Klein,2.04241668714484e-05,1986,30,DEF
23848,Lee,Collins,2.04112060465779e-05,1988,30,DEF
24637,Jonathan,Spector,2.04022330087514e-05,1986,30,DEF
13217,João,Pereira,2.02546487554921e-05,1984,30,DEF
18297,Mario,Sonnleitner,2.01947269670948e-05,1986,30,DEF
16921,Volkan,Altin,2.00894213851928e-05,1986,30,DEF
22802,Willie,Dyer,2.008516217901e-05,1987,30,DEF
25906,Sergey,Morozov,1.99980582458808e-05,1989,30,DEF
26336,Ivan,Bandalovski,1.99800311065566e-05,1986,30,DEF
9340,Marvin,Compper,1.98778948214246e-05,1985,30,DEF
9865,Panagiotis,Stergiatos,1.97704165950635e-05,1986,30,DEF
5081,Christopher,Reinhard,1.97457121401391e-05,1985,30,DEF
3161,Joel,Kitamirike,1.96981277334861e-05,1984,30,DEF
23960,Jérémy,Morel,1.96023166362593e-05,1984,30,DEF
10121,Orhan,Sam,1.95375270269073e-05,1986,30,DEF
17025,Marvin,Matip,1.95277419147198e-05,1985,30,DEF
21400,Valery,Sedoc,1.95262335350226e-05,1985,30,DEF
13932,James,McPake,1.94931875651663e-05,1984,30,DEF
25889,Ivan,Cherenchikov,1.94356705853831e-05,1984,30,DEF
20586,Urby,Emanuelson,1.940307583974e-05,1986,30,DEF
19981,Javier,Mascherano,1.93563998916796e-05,1984,30,DEF
24720,Apostolos,Papazoudis,1.9347798700454e-05,1985,30,DEF
18946,Florian,Hirsch,1.93231042123747e-05,1984,30,DEF
22827,Thomas,Kortegaard,1.91370117306328e-05,1984,30,DEF
2865,Stephan,Lichtsteiner,1.87620309469169e-05,1984,30,DEF
29456,Rasmus,Lindgren,1.87578516033088e-05,1984,30,DEF
7401,Bekir,Irtegün,1.87267606899178e-05,1984,30,DEF
20003,Matías,Silvestre,1.87261724724259e-05,1984,30,DEF
24636,Paul,McShane,1.86811497578982e-05,1986,30,DEF
21086,Jakub,Navratil,1.85991312633379e-05,1984,30,DEF
26100,Alex,Silva,1.8518142422805e-05,1985,30,DEF
24912,Aleksey,Kozlov,1.8332747101852e-05,1986,30,DEF
18077,Tim,Göhlert,1.83232955655284e-05,1984,30,DEF
15300,Miso,Brecko,1.83227158136171e-05,1984,30,DEF
3679,Robert,Paul,1.83094682697784e-05,1984,30,DEF
19721,Goran,Popov,1.83070813281993e-05,1984,30,DEF
8421,Michael,Jakobsen,1.82825822768074e-05,1986,30,DEF
16315,Rafa,López,1.82592729613304e-05,1985,30,DEF
19061,Frank,van der Struijk,1.81864296744673e-05,1985,30,DEF
4970,Mattias,Sereinig,1.81527628718595e-05,1984,30,DEF
25461,Javier,Flaño,1.80306136214031e-05,1984,30,DEF
13920,Salmin,Cehajic,1.80174841051621e-05,1984,30,DEF
26321,Blagoja,Todorovski,1.79475033055256e-05,1985,30,DEF
25220,Marco,Airosa,1.7945316472036e-05,1984,30,DEF
16353,Mickaël,Chrétien Basser,1.7898442980036e-05,1984,30,DEF
18227,Curtis,Davies,1.78497483952267e-05,1985,30,DEF
6555,Markus,Brzenska,1.77217058653724e-05,1984,30,DEF
6140,Mihael,Rajic,1.7686962267668e-05,1984,30,DEF
11156,Johannes,Meier,1.7577721334084e-05,1984,30,DEF
25080,Steven,Campbell,1.75120114323557e-05,1986,30,DEF
24861,Minas,Tzanis,1.74137341107742e-05,1984,30,DEF
9346,David,Krecidlo,1.73907103108637e-05,1984,30,DEF
3402,Peter,Struck,1.73206056035888e-05,1984,30,DEF
21666,Peter,Franquart,1.72852573765465e-05,1985,30,DEF
22975,José,Antonio,1.72040761221264e-05,1984,30,DEF
16920,Marcus,Steinwarth,1.71013607211423e-05,1986,30,DEF
17644,Kai,Bülow,1.70086796698921e-05,1986,30,DEF
24476,Dekel,Keinan,1.69436406620515e-05,1984,30,DEF
22469,Jonas,Troest,1.6735278895258e-05,1985,30,DEF
13562,Tony,Craig,1.67070360893673e-05,1985,30,DEF
18532,Landry,Mulemo,1.66942024961111e-05,1986,30,DEF
29670,Baris,Cetin,1.66688390097465e-05,1984,30,DEF
18927,Sokratis,Fytanidis,1.66220010487263e-05,1984,30,DEF
29378,Sören,Halfar,1.64912600212673e-05,1987,30,DEF
15904,Thomas,Vermaelen,1.64093920455765e-05,1985,30,DEF
27191,Oleg,Karamushka,1.64064405873001e-05,1984,30,DEF
28727,Sam,Alsop,1.64038079456015e-05,1985,30,DEF
18981,Rodrigo,Defendi,1.63890953819353e-05,1986,30,DEF
12602,Paul,McMullan,1.63058773681114e-05,1984,30,DEF
19430,Hunter,Freeman,1.62888561317069e-05,1985,30,DEF
3869,Andrew,Davies,1.61889153192964e-05,1984,30,DEF
18629,Egon,Wisniowski,1.61352188088896e-05,1985,30,DEF
27773,Ty,Harden,1.60252718721486e-05,1984,30,DEF
19972,Wálter,García,1.60052001680044e-05,1984,30,DEF
13742,Bart,Goossens,1.59595099172094e-05,1985,30,DEF
26160,Efthimios,Gousoulis,1.59515619100078e-05,1984,30,DEF
22145,Alessandro,Armenise,1.59209683425448e-05,1984,30,DEF
4208,Dominik,Reinhardt,1.58779648377289e-05,1984,30,DEF
22389,Abdelaziz,Kamara,1.57932886346839e-05,1984,30,DEF
23097,Simon,Poulsen,1.57551453589684e-05,1984,30,DEF
19438,Michele,Canini,1.57535719882379e-05,1985,30,DEF
28318,Pape,Diakhaté,1.57378331421409e-05,1984,30,DEF
24552,Ifeanyi,Emeghara,1.56080247455502e-05,1984,30,DEF
24977,Vasilis,Torosidis,1.5572506105751e-05,1985,30,DEF
16520,Marco,Russ,1.55412488607893e-05,1985,30,DEF
27700,Keith,Watson,1.55058701555361e-05,1989,30,DEF
15844,Anthony,Vanden Borre,1.55031899270564e-05,1987,30,DEF
22979,Casper,Abildgaard,1.54764005971624e-05,1986,30,DEF
29158,Andrew,Taylor,1.54651267160602e-05,1986,30,DEF
21462,Florian,Stahel,1.53521157057514e-05,1985,30,DEF
16688,Marcel,Schuon,1.5321808529305e-05,1985,30,DEF
26485,Jérôme,Boateng,1.52554004464456e-05,1988,30,DEF
24943,Serginho,"",1.52313191612726e-05,1985,30,DEF
10267,Jeffrey,Rentmeister,1.5224082687572e-05,1984,30,DEF
26680,Kristian,Flittie Onstad,1.51181383469771e-05,1984,30,DEF
12930,Stephane,Ghislian,1.50857624535461e-05,1984,30,DEF
22722,Sarmento,"",1.50467734588755e-05,1985,30,DEF
14522,Nikolaos,Arabatzis,1.49651313896663e-05,1984,30,DEF
10832,Mourad,Benhamida,1.49220851173149e-05,1986,30,DEF
24822,Nick,Paymans,1.49175969624165e-05,1984,30,DEF
29231,Nikolaos,Travlos,1.489307859647e-05,1986,30,DEF
6287,Marco,Caligiuri,1.48515369210262e-05,1984,30,DEF
17427,Eugen,Hecker,1.47801077596807e-05,1986,30,DEF
24526,Jerrel,Wolfgang,1.47217612502975e-05,1984,30,DEF
26401,Jaroslav,Fürbach,1.47177280324078e-05,1985,30,DEF
20093,Claudio,Lustenberger,1.47131205703573e-05,1987,30,DEF
20386,Gladstone,"",1.47028992822393e-05,1985,30,DEF
17443,Dominik,Schmidt,1.46859346470376e-05,1987,30,DEF
20551,Sascha,Dum,1.46241665373605e-05,1986,30,DEF
16873,Claudio,Terzi,1.460057394646e-05,1984,30,DEF
25076,Andrey,Lukanchenkov,1.4578018291879e-05,1986,30,DEF
27306,Mathieu,Debuchy,1.45059463526675e-05,1985,30,DEF
23379,Volodymyr,Polyovy,1.43624881066388e-05,1985,30,DEF
21307,David,Donald,1.43015105485477e-05,1987,30,DEF
16924,Thomas,Gellner,1.42890658919991e-05,1985,30,DEF
27659,Martin,Cranie,1.4286344758637e-05,1986,30,DEF
25086,Drew,Talbot,1.42399664855344e-05,1986,30,DEF
26248,Franco,Miranda,1.42037662269079e-05,1985,30,DEF
27980,David,Raven,1.41582943848221e-05,1985,30,DEF
26675,Cosmin,Moti,1.41050989772934e-05,1984,30,DEF
7237,Sabri,Sarioglu,1.4064828933243e-05,1984,30,DEF
26718,Gonzalo,Prósperi,1.4055318833969e-05,1985,30,DEF
17973,Jürgen,Rauchbauer,1.40222685052198e-05,1984,30,DEF
28815,Jan,Wuytens,1.39452797655735e-05,1985,30,DEF
22624,Fabio,Zaccardi,1.3904722957559e-05,1986,30,DEF
22393,Stéphane,Besle,1.38945847946133e-05,1984,30,DEF
9776,Oleksandr,Yatsenko,1.38391954411208e-05,1985,30,DEF
19938,Pablo,Alvarado,1.38026704392411e-05,1986,30,DEF
27811,Gerard,Aafjes,1.37706809407973e-05,1985,30,DEF
24524,Grzegorz,Wojtkowiak,1.37294119538342e-05,1984,30,DEF
22858,Nazhaddi,Ibragimov,1.36925224231931e-05,1987,30,DEF
12580,Willie,Kinniburgh,1.36909451048074e-05,1984,30,DEF
22230,Zak,Whitbread,1.3679695771701e-05,1984,30,DEF
17056,Thomas,Lechner,1.36744722876794e-05,1985,30,DEF
4277,Philippe,Senderos,1.36436335697078e-05,1985,30,DEF
26751,Johan,Björdal,1.36081612069097e-05,1986,30,DEF
26066,Iván,Ramis,1.35794649926989e-05,1984,30,DEF
19037,Fabian,Hergesell,1.35675519222493e-05,1985,30,DEF
27509,Ben,Parker,1.35402976905938e-05,1987,30,DEF
28059,Roman,Gloning,1.35037046772491e-05,1986,30,DEF
28991,Serhat,Akyüz,1.35010802046478e-05,1984,30,DEF
29004,Gary,MacKenzie,1.35010802046461e-05,1985,30,DEF
16624,Marcell,Jansen,1.34884616008009e-05,1985,30,DEF
22139,Abdoulay,Konko,1.34851755361337e-05,1984,30,DEF
24003,Mamadou,Diallo,1.34355446819762e-05,1984,30,DEF
25315,Ibrahima,Camara,1.34267524796802e-05,1985,30,DEF
29516,Petr,Kasprak,1.33898631423117e-05,1984,30,DEF
27375,Felipe,"",1.33008248891713e-05,1985,30,DEF
14061,Ahmet,Rifat,1.32802073885361e-05,1986,30,DEF
23904,Mohamed,Chakouri,1.32551207954771e-05,1986,30,DEF
27114,Younès,Kaboul,1.32203931852656e-05,1986,30,DEF
8515,André,Mehrlich (Kunkel),1.31968156181782e-05,1984,30,DEF
15773,Phil,Bardsley,1.3034433563079e-05,1985,30,DEF
27385,Habib,Bellaid,1.30291364838535e-05,1986,30,DEF
22832,Daniel,Agger,1.29998275577686e-05,1984,30,DEF
22542,Jens,Wemmer,1.29198395330756e-05,1985,30,DEF
