player_id,firstName,lastName,pagerank,birthDate,age_group,playingPosition
19256,Giuseppe,Morello,5.58636185713752e-05,1985,30,ATT
7971,Salomon,Kalou,5.56118759329919e-05,1985,30,ATT
12030,Babacar,Guèye,5.55208678830806e-05,1986,30,ATT
15061,Aleksandr,Danishevski,5.49168165172917e-05,1984,30,ATT
17999,Samir,El Gaaouiri,5.40726606959646e-05,1984,30,ATT
6838,Henok,Goitom,5.40430480464647e-05,1984,30,ATT
6292,Gerrit,Müller,5.34751983014352e-05,1984,30,ATT
20842,Morten,Friis,5.24030744984105e-05,1985,30,ATT
15163,Andy,Barrowman,5.11302205737753e-05,1984,30,ATT
16784,Alvano,Kröh,5.08910816387174e-05,1985,30,ATT
16993,Jérémy,Ménez,5.06840339462949e-05,1987,30,ATT
16994,Denis,Omerbegovic,5.0047170536328e-05,1986,30,ATT
16902,Alessandro,Rosina,4.97612254816508e-05,1984,30,ATT
14754,Sean,Higgins,4.95506815891797e-05,1984,30,ATT
15310,Amadou,Rabihou,4.92957533218409e-05,1984,30,ATT
25045,Irakli,Modebadze,4.86660367861595e-05,1984,30,ATT
22284,Luca,Paponetti,4.8588266633691e-05,1984,30,ATT
18277,Marco,Sailer,4.85634428766255e-05,1985,30,ATT
8520,Juan,Carlos Menseguez,4.84199660291051e-05,1984,30,ATT
4936,Diego,Würmli,4.70601083791189e-05,1985,30,ATT
9996,Craig,Westcarr,4.69723162871759e-05,1985,30,ATT
13103,Björn,Vleminckx,4.65844050413481e-05,1985,30,ATT
22662,Róbert,Feczesin,4.63498489801689e-05,1986,30,ATT
11692,Ryan,Jarvis,4.60732380451817e-05,1986,30,ATT
12708,Stuart,Fleetwood,4.58597588036017e-05,1986,30,ATT
11093,Miquel,Ferreira de Freitas,4.47825130530117e-05,1984,30,ATT
22686,Cephas,Malele,4.41669740889854e-05,1994,30,ATT
9604,Sherjill,MacDonald,4.30808593082599e-05,1984,30,ATT
15895,Darryl,Duffy,4.26431189752289e-05,1984,30,ATT
17123,Ibrahim,Akin,4.24851949519079e-05,1984,30,ATT
20258,Abdenour,Amachaibou,4.2237895637366e-05,1987,30,ATT
17328,Paulo,Sérgio,4.20980255401232e-05,1984,30,ATT
23600,Pape,Omar Faye,4.16104155244726e-05,1987,30,ATT
18949,Mémé,Tchité ,4.13225399028245e-05,1984,30,ATT
22388,Bafetimbi,Gomis,4.12984966121636e-05,1985,30,ATT
15912,Ben,May,4.11842535068805e-05,1984,30,ATT
20547,Rahmane,Barry,4.07050507929053e-05,1986,30,ATT
15928,Will,Hoskins,4.02463644354107e-05,1986,30,ATT
15827,Francis,Banecki,3.98106019655252e-05,1985,30,ATT
22661,Balázs,Farkas,3.94156622318293e-05,1988,30,ATT
21305,John,Bruce,3.90508409498873e-05,1988,30,ATT
16135,Ryan,Babel,3.88811131813283e-05,1986,30,ATT
21421,Dean,Shiels,3.85014040383931e-05,1985,30,ATT
21339,Cédric,Tsimba,3.8174432097548e-05,1984,30,ATT
16836,Chris,O'Grady,3.75857252902263e-05,1986,30,ATT
21748,Alessio,Cerci,3.7464979731891e-05,1987,30,ATT
24459,Eden,Ben Basat,3.72751612869787e-05,1986,30,ATT
12393,Luigi,Glombard,3.71789970809375e-05,1984,30,ATT
10240,Bertrand,Bingana,3.71344931983523e-05,1985,30,ATT
22301,Lasse,Qvist,3.71307536528545e-05,1987,30,ATT
19953,Franco,Cángele,3.68546065278163e-05,1984,30,ATT
20443,Vitinho,"",3.68378071555946e-05,1986,30,ATT
10961,Sebastian,Glasner,3.60654992540462e-05,1985,30,ATT
6160,Mauricio,Pinilla,3.54988817702788e-05,1984,30,ATT
3701,Youssef,Sofiane,3.54548010517985e-05,1984,30,ATT
14825,René,Gartler,3.51529708571235e-05,1985,30,ATT
18644,Álvaro,Negredo,3.43949747787442e-05,1985,30,ATT
2518,Filip,Sebo,3.436967610455e-05,1984,30,ATT
14013,Matty,Fryatt,3.43542597023568e-05,1986,30,ATT
13294,Jan,de Langhe,3.40488237644077e-05,1984,30,ATT
9329,Michal,Papadopoulos,3.37142630438241e-05,1985,30,ATT
2989,Paolo,Guerrero,3.35789636565975e-05,1984,30,ATT
19690,Murat,Ural,3.33333859492977e-05,1987,30,ATT
16117,Nicola,Pozzi,3.29888956406886e-05,1986,30,ATT
18860,Franck,Dja Djedjé,3.27296081814871e-05,1986,30,ATT
11657,Andreas,Can,3.21448940793444e-05,1984,30,ATT
22831,Johan,Absalonsen,3.20417994157603e-05,1985,30,ATT
15897,Shaun,Harrad,3.16595601656866e-05,1984,30,ATT
15241,Róbert,Zeher,3.13819238428518e-05,1985,30,ATT
17689,Sascha,Mölders,3.09545261240547e-05,1985,30,ATT
21464,Jurrick,Juliana,3.05735620481402e-05,1984,30,ATT
13754,Anthony,Timo,3.05693496721047e-05,1985,30,ATT
18514,Giuseppe,Rossini,2.95378535204875e-05,1986,30,ATT
14850,Laurent,Lanteri,2.95162592515897e-05,1984,30,ATT
16863,Daniele,Corvia,2.92377056816089e-05,1984,30,ATT
4276,Carlos,Tévez,2.91631252520065e-05,1984,30,ATT
21478,Fabio,Caracciolo,2.90158102825076e-05,1984,30,ATT
2148,Erdal,Kilicaslan,2.85810468948899e-05,1984,30,ATT
16374,Andrea,Drenova,2.83017804808656e-05,1984,30,ATT
22355,Kristof,Janssens,2.81218511384296e-05,1985,30,ATT
9239,Sébastien,Grax,2.80397869913173e-05,1984,30,ATT
20351,Sanharib,Malki,2.79532833767133e-05,1984,30,ATT
22556,Edgar,Marcelino,2.79420062884549e-05,1984,30,ATT
27135,Piojo,"",2.78536280700821e-05,1985,30,ATT
21490,Mounir,El Hamdaoui,2.76978015209624e-05,1984,30,ATT
15997,Eddie,Johnson,2.75278322381842e-05,1984,30,ATT
15511,Robinho,"",2.74847914510318e-05,1984,30,ATT
9413,Ricardo,Vaz Tê,2.74319340580034e-05,1986,30,ATT
9800,Artem,Milevsky,2.73968939479047e-05,1985,30,ATT
26802,Asamoah,Gyan,2.73440968500324e-05,1985,30,ATT
11325,Lukas,Mössner,2.71963811622667e-05,1984,30,ATT
5574,Bartholomew,Ogbeche,2.70468367834159e-05,1984,30,ATT
16265,Giovanni,Cacciatore,2.68869158976541e-05,1985,30,ATT
3997,Moses,Ashikodi,2.68789689937834e-05,1987,30,ATT
24865,Erik,de Kruijk,2.67897271413331e-05,1985,30,ATT
23553,Lennart,Thy,2.6786150948221e-05,1992,30,ATT
16499,Turgay,Bahadir,2.6767104505157e-05,1984,30,ATT
25894,Maksim,Filippov,2.64516614579743e-05,1984,30,ATT
10956,Andreas,Baufeldt,2.60024479049219e-05,1984,30,ATT
16065,Jonny,Dixon,2.58127405198436e-05,1984,30,ATT
3454,Björn,Runström,2.54388455076564e-05,1984,30,ATT
19559,Marc,Winter,2.53999332816778e-05,1992,30,ATT
14641,Cillian,Sheridan,2.535748765016e-05,1989,30,ATT
24809,Fabian,Pawela,2.51001080203858e-05,1985,30,ATT
14558,John,Baird,2.5020408398099e-05,1985,30,ATT
15616,Henri,Munyaneza,2.49985854282144e-05,1984,30,ATT
23825,Yoan,Gouffran,2.4748170546933e-05,1986,30,ATT
21871,N'Diaye,Papa Waigo,2.4688651196849e-05,1984,30,ATT
12402,Gary,Twigg,2.4447525433004e-05,1984,30,ATT
4176,Valeri,Bojinov,2.37025920248057e-05,1986,30,ATT
22750,Nilmar,"",2.35547503466916e-05,1984,30,ATT
8690,Kenan,Sahin,2.3458164273337e-05,1984,30,ATT
16889,Andrea,Alberti,2.32548998792304e-05,1985,30,ATT
6698,Martin,Dorner,2.31682379710293e-05,1985,30,ATT
17316,Tim,Vincken,2.31002748430452e-05,1986,30,ATT
16627,René,Schnitzler,2.30336188034324e-05,1985,30,ATT
17331,Patrick,Amoah,2.29553008867452e-05,1986,30,ATT
17902,Halil,Savran,2.29025008075147e-05,1985,30,ATT
30498,Etiënne,Esajas,2.28836413767656e-05,1984,30,ATT
4301,Hermanni,Vuorinen,2.28006467205431e-05,1985,30,ATT
21063,Josef,Brodsky,2.2745558388805e-05,1985,30,ATT
25524,Tim,Velten,2.27294752013866e-05,1985,30,ATT
18596,Roman,Prokoph,2.23766799684919e-05,1985,30,ATT
18917,Katlego,Mphela,2.22317497445945e-05,1984,30,ATT
25064,Kenny,Cooper Jr.,2.22035573167999e-05,1984,30,ATT
4075,Luke,Moore,2.21779817148328e-05,1986,30,ATT
24823,Rutger,Worm,2.21300523198699e-05,1986,30,ATT
26456,Mauro,Zárate,2.21203329892984e-05,1987,30,ATT
27969,Jay,Emmanuel-Thomas,2.20949042680991e-05,1990,30,ATT
25742,Nikica,Jelavic,2.20230092685616e-05,1985,30,ATT
16763,Mustafa,Polygon,2.19548240026228e-05,1984,30,ATT
19819,Raffael,"",2.17575809375328e-05,1985,30,ATT
15788,Yohann,Rivière,2.16783202053423e-05,1984,30,ATT
20831,Boubacar,Baldé,2.15615234847009e-05,1986,30,ATT
18922,Karim,Benzema,2.15212015079715e-05,1987,30,ATT
13729,Dennis,Oli,2.15016155900509e-05,1984,30,ATT
16961,Roel,Hendriks,2.14825666588587e-05,1984,30,ATT
23496,Danni,König,2.14088569884531e-05,1986,30,ATT
13340,Sam,Morrow,2.12533213902953e-05,1985,30,ATT
16072,Hüseyin,Tunc,2.11417752398714e-05,1986,30,ATT
15842,Antonio,Murray,2.08092828284149e-05,1984,30,ATT
11686,Ian,Henderson,2.07813205615849e-05,1985,30,ATT
9970,Krešimir,Stanic,2.06690672118718e-05,1985,30,ATT
25039,Ivan,Shpakov,2.06603106980575e-05,1986,30,ATT
23944,Sébastien,Le Toux,2.05983202966446e-05,1984,30,ATT
27805,Eljero,Elia,2.05866769546978e-05,1987,30,ATT
16149,Thiago,"",2.05833751357803e-05,1984,30,ATT
17890,Stephen,Elliott,2.04995908393875e-05,1984,30,ATT
25115,Claudiu,Keserü,2.03135543093473e-05,1986,30,ATT
24443,Nikolaos,Voulgaris,2.02743247361835e-05,1985,30,ATT
25845,Oleksiy,Antonov,2.02291086806578e-05,1986,30,ATT
8518,Freddy,Adu,2.02023186731256e-05,1989,30,ATT
25032,Evaldas,Razulis,2.01841519123805e-05,1986,30,ATT
25468,Sebastian,Freis,2.00827429641785e-05,1985,30,ATT
20903,Rafik,Djebbour,2.00464838534408e-05,1984,30,ATT
21628,Sebastiaan,Steur,1.99295563702513e-05,1984,30,ATT
4694,Collins,John,1.99218055999493e-05,1985,30,ATT
25427,Roy,Beerens,1.96243672950255e-05,1987,30,ATT
22807,Andy,Jackson,1.95516666135935e-05,1988,30,ATT
15175,Matt,Derbyshire,1.94556188571492e-05,1986,30,ATT
22815,Dimitar,Makriev,1.93772285401645e-05,1984,30,ATT
26173,Christian,Landu-Tubi,1.91461311838763e-05,1984,30,ATT
12763,Steven,Naismith,1.90452122146639e-05,1986,30,ATT
22820,Túlio,de Melo,1.90406511536113e-05,1985,30,ATT
22227,Arturo,Lupoli,1.85366701806785e-05,1987,30,ATT
23952,Christophe,Mandanne,1.85290912944183e-05,1985,30,ATT
13240,Chris,Brown,1.83858005218293e-05,1984,30,ATT
15975,Chris,Beardsley,1.81606712165759e-05,1984,30,ATT
16830,Mustafa,Kucukovic,1.78541061981263e-05,1986,30,ATT
16227,Darren,Hawkins,1.7740169473293e-05,1984,30,ATT
25056,Aleksandr,Alkhazov,1.76919272159888e-05,1984,30,ATT
22895,Adeshina,Lawal,1.76827375013001e-05,1984,30,ATT
15832,Fangzhuo,Dong,1.76442761682081e-05,1985,30,ATT
16833,Ciprian,Marica,1.7480424443621e-05,1985,30,ATT
18296,Marcel,Ziemer,1.74204405931824e-05,1985,30,ATT
13802,Neil,Teggart,1.73866435853654e-05,1984,30,ATT
24268,Dragan,Jelic,1.73670896229853e-05,1986,30,ATT
20275,Besian,Idrizaj †,1.72196211674324e-05,1987,30,ATT
14979,Ricardinho,"",1.71862207250743e-05,1988,30,ATT
4089,Christian,Eigler,1.71544936132851e-05,1984,30,ATT
20684,Stanislaus,Bergheim,1.71451772814855e-05,1984,30,ATT
25129,Toni,Lehtinen,1.68564147223017e-05,1984,30,ATT
3258,Soner,Sakarya,1.67483902015295e-05,1984,30,ATT
26053,Engin,Yildiz,1.67454057075468e-05,1986,30,ATT
20851,Brian,Johansen,1.6732924557317e-05,1987,30,ATT
16089,Dieter,van Tornhout,1.67213116668027e-05,1985,30,ATT
25522,Ruud,Bruns,1.67109856688419e-05,1985,30,ATT
19254,Fabian,Montabell,1.64693785344428e-05,1985,30,ATT
3542,Mads,Timm,1.64445273950115e-05,1984,30,ATT
19177,Sezai,Demircan,1.63609259466441e-05,1985,30,ATT
24484,Lior,Refaelov,1.63531784671939e-05,1986,30,ATT
20696,Maximilian,Laible,1.63439596801061e-05,1986,30,ATT
16933,Heinrich,Isaacks,1.6202030157125e-05,1985,30,ATT
24978,Milos,Malenovic,1.60004303963384e-05,1985,30,ATT
26880,Martin,Baca,1.59060962557147e-05,1985,30,ATT
26741,Leonel,Núñez,1.58351305554608e-05,1984,30,ATT
27684,Vittorio,Bernardo,1.58290386782641e-05,1986,30,ATT
28870,Antimo,Iunco,1.58283873722867e-05,1984,30,ATT
18112,Bram,Criel,1.57281480556991e-05,1986,30,ATT
16475,Pavel,Malcharek,1.57068631715188e-05,1986,30,ATT
15593,Sergey,Samodin,1.5687916580527e-05,1985,30,ATT
26771,Jan,Holenda,1.55317142489104e-05,1985,30,ATT
8061,Rabiu,Baita,1.54924654439601e-05,1984,30,ATT
25118,Jacob,Mulenga,1.54735534563413e-05,1984,30,ATT
7908,Wilfried,Sanou,1.54375353000977e-05,1984,30,ATT
25884,Gleb,Boglaevskiy,1.53832685309213e-05,1986,30,ATT
21008,Vitezslav,Brozik,1.53584013457813e-05,1985,30,ATT
24983,Marat,Bikmaev,1.52649224149399e-05,1986,30,ATT
11194,Christian,Sameisla,1.51574233454647e-05,1984,30,ATT
25521,Guilherme,Afonso,1.51320494959815e-05,1985,30,ATT
27434,Evandro,Roncatto,1.51226853441025e-05,1986,30,ATT
19042,Kwabena,Agouda,1.50954904300666e-05,1985,30,ATT
28017,Gennaro,Fragiello,1.50606067895607e-05,1984,30,ATT
26491,Andrei,Cristea,1.50079714682146e-05,1984,30,ATT
29258,Edgar,Manucharyan,1.4999613860146e-05,1987,30,ATT
14216,Denis,Boshnjaku,1.49849961348807e-05,1984,30,ATT
26263,Maxi,López,1.49328259816576e-05,1984,30,ATT
18975,Alexandre,D'Acol,1.49280177303831e-05,1986,30,ATT
23940,Alioune,Kébé,1.47451912559914e-05,1984,30,ATT
20463,Corentin,Jean,1.47134602246119e-05,1995,30,ATT
28987,Roy,Contout,1.46831862214374e-05,1985,30,ATT
18909,Jimmy,Briand,1.46724013040782e-05,1985,30,ATT
19395,Wouter,Vandendriessche,1.44236498748781e-05,1984,30,ATT
23532,Morten,Nielsen,1.42244059695351e-05,1990,30,ATT
6855,Georgios,Samaras,1.42142870665803e-05,1985,30,ATT
27167,Robbie,Findley,1.42097516447092e-05,1985,30,ATT
26798,Momar,N'Diaye,1.41832798175039e-05,1987,30,ATT
20360,Peter,Utaka,1.40757308332564e-05,1984,30,ATT
25743,Tomislav,Busic,1.40303944310701e-05,1986,30,ATT
26348,Leonid,Kovel,1.40140962418386e-05,1986,30,ATT
17872,Pablo,Mouche,1.39470364923004e-05,1987,30,ATT
12792,John,Stewart,1.39210107240526e-05,1985,30,ATT
28649,Bosko,Stupic,1.38643077245452e-05,1984,30,ATT
23256,Denis,Maccan,1.37913793018571e-05,1984,30,ATT
18655,Sven,Krause,1.37607503072961e-05,1986,30,ATT
18829,Vágner,Love,1.37291839366403e-05,1984,30,ATT
18023,Tim,Peters,1.35853168538455e-05,1985,30,ATT
27307,Nicolas,Fauvergue,1.35240485516749e-05,1984,30,ATT
21614,Charles,Jr. Dissels,1.35047606392585e-05,1984,30,ATT
26193,Samba,Almany Sow,1.34673075609296e-05,1984,30,ATT
17208,Kai,Hesse,1.3453328251339e-05,1985,30,ATT
29228,Kevin,Amond,1.32786535483384e-05,1984,30,ATT
25435,Alessandro,Elia,1.32696722212518e-05,1985,30,ATT
13686,Thomas,Bröker,1.32645337700836e-05,1985,30,ATT
23345,Barreto,"",1.31772497871076e-05,1985,30,ATT
6009,Luigi,Della Rocca,1.31004698666154e-05,1984,30,ATT
12115,Sjoerd,Ars,1.29873254626853e-05,1984,30,ATT
21625,Marco,Schneuwly,1.29324597535756e-05,1985,30,ATT
29855,Ibou,"",1.28763732360237e-05,1986,30,ATT
28936,Riccardo,Meggiorini,1.28354134150976e-05,1985,30,ATT
14955,Jérôme,Lafourcade,1.27932769488678e-05,1984,30,ATT
29041,Sascha,Pichler,1.27655708506001e-05,1986,30,ATT
10885,Karim,Guédé,1.26862846230971e-05,1985,30,ATT
16529,Antonis,Petropoulos,1.26784979774517e-05,1986,30,ATT
14877,Justin,Zikama,1.26518652693352e-05,1984,30,ATT
28511,David,Gigliotti,1.26449811648735e-05,1985,30,ATT
22753,Ivan,Trickovski,1.2618117208017e-05,1987,30,ATT
22155,Daniele,Vantaggiato,1.25413642252703e-05,1984,30,ATT
14071,Wade,Small,1.25346116258157e-05,1984,30,ATT
29964,Hans,Denissen,1.25262392065012e-05,1984,30,ATT
23966,Jérémy,Perbet,1.25120589180582e-05,1984,30,ATT
27902,Enes,Novinic,1.25029365246233e-05,1985,30,ATT
29006,Ross,McCormack,1.24961874346473e-05,1986,30,ATT
18020,Mark,Veldmate,1.24357017221086e-05,1984,30,ATT
16210,Catalin,Craciun,1.24272717980436e-05,1991,30,ATT
7070,Can,Polat Selcuk,1.23909957668236e-05,1984,30,ATT
28855,Raffaele,Palladino,1.23228203866234e-05,1984,30,ATT
11719,Matteo,Monetta,1.23066901457954e-05,1984,30,ATT
16769,Ali,Öztürk,1.22786610588259e-05,1986,30,ATT
8639,Sören,Brandy,1.22261924375138e-05,1985,30,ATT
30418,Marcus,Berg,1.22222350652503e-05,1986,30,ATT
23219,Oskitz,Estefanía,1.21819551028735e-05,1986,30,ATT
19708,Bosko,Jankovic,1.21589968809778e-05,1984,30,ATT
28244,Leon,Best,1.21232192510237e-05,1986,30,ATT
19139,Jonathan,Pitroipa,1.20815789468121e-05,1986,30,ATT
29152,Danny,Graham,1.20493996240465e-05,1985,30,ATT
9824,Hugo,Almeida,1.2044845681902e-05,1984,30,ATT
28396,Edin,Dzeko,1.20004808904501e-05,1986,30,ATT
17199,Hristijan,Kirovski,1.19762020954388e-05,1985,30,ATT
29765,Owusu,Ampomah,1.18388730025177e-05,1985,30,ATT
27376,Rafael,Sóbis,1.17307000584184e-05,1985,30,ATT
29343,Ueverton,da Silva,1.16750227851812e-05,1986,30,ATT
27621,Sylvan,Ebanks-Blake,1.16348203060488e-05,1986,30,ATT
29545,Jeanvion,Yulu-Matondo,1.15835787711306e-05,1986,30,ATT
18978,Louis,Hörger,1.14781548843316e-05,1985,30,ATT
27488,Braulio,"",1.14400862590148e-05,1985,30,ATT
24607,Kresimir,Makarin,1.13228587205275e-05,1987,30,ATT
28003,Lionel,Messi,1.13081220772483e-05,1987,30,ATT
2712,Nando,Rafael,1.13048998391685e-05,1984,30,ATT
28955,Ismael,Ehui,1.12449292218014e-05,1985,30,ATT
28860,Raffaele,Perna,1.11928997777772e-05,1986,30,ATT
21245,Filip,Holosko,1.11596221851863e-05,1984,30,ATT
3969,Andreas,Spann,1.11339427050057e-05,1984,30,ATT
29618,Vincenzo,Pellecchia,1.1025268337988e-05,1985,30,ATT
27853,Josip,Fucek,1.09975046593795e-05,1985,30,ATT
25818,Danny,Crow,1.09927807095116e-05,1986,30,ATT
29697,Diego,Rottensteiner,1.09483462106866e-05,1984,30,ATT
21310,Willie,John Kiely,1.09319950466843e-05,1988,30,ATT
16904,Tonino,Sorrentino,1.08276056545928e-05,1985,30,ATT
24702,Paulo,Rangel,1.08208575502023e-05,1985,30,ATT
19959,Ariel,Cólzera,1.07871257055821e-05,1986,30,ATT
26413,Gary,Mulligan,1.07741959418396e-05,1985,30,ATT
29115,Igor,Angulo,1.07378488835532e-05,1984,30,ATT
25243,Kevin,Onyekachi Amuneke,1.0600845493587e-05,1986,30,ATT
27578,Stelios,Kritikos,1.05915998397512e-05,1986,30,ATT
18013,Prince,Rajcomar,1.05855905775985e-05,1985,30,ATT
19716,Dragan,Mrdja,1.05843588167116e-05,1984,30,ATT
24465,Valeri,Domovchiyski,1.05382511147818e-05,1986,30,ATT
28463,Shikabala,"",1.05317361763369e-05,1986,30,ATT
22317,Antonio,Gaeta,1.05267516933066e-05,1984,30,ATT
22382,Moussa,Sow,1.04583035412606e-05,1986,30,ATT
16513,Osman,Bozkurt,1.03969198226854e-05,1984,30,ATT
16740,Jamie,Slabber,1.03696850404199e-05,1984,30,ATT
18245,Isah,Eliakwu,1.02572433268776e-05,1985,30,ATT
26922,Daniel,Visevic,1.02510403209364e-05,1988,30,ATT
26327,Stéphane,N'Guéma,1.01964621277645e-05,1984,30,ATT
26486,Chinedu,Ede,1.01925782015256e-05,1987,30,ATT
28981,Jurgen,Rutten,1.01672620616051e-05,1986,30,ATT
29447,Hamdi,Salihi,1.01416094653776e-05,1984,30,ATT
26399,Sergio,Agüero,1.0136708526326e-05,1988,30,ATT
29424,Paulinho,"",1.01186357706764e-05,1986,30,ATT
29863,Mitchell,Schet,1.01111305648082e-05,1988,30,ATT
28436,Ajdin,Mahmutovic,1.01071689439059e-05,1986,30,ATT
20010,Jeton,Arifi,1.01012876721808e-05,1985,30,ATT
27115,Sergiy,Kovalenko,1.00906290532362e-05,1984,30,ATT
30602,Mike,Magee,1.00351928839394e-05,1984,30,ATT
27299,Dioh,Williams,9.99601936494369e-06,1984,30,ATT
20975,Leroy,Lita,9.99310407043365e-06,1984,30,ATT
27387,Rudy,Carlier,9.99303718835866e-06,1986,30,ATT
12637,Billy,Mehmet,9.94153280793513e-06,1984,30,ATT
19447,Giampaolo,Pazzini,9.92969545461249e-06,1984,30,ATT
26897,Jan,Mokrejs,9.86064905295507e-06,1985,30,ATT
28891,Cícero,"",9.81546338527536e-06,1986,30,ATT
23970,Virgile,Reset,9.78446314623336e-06,1985,30,ATT
27612,Jeppe,Curth,9.77665996954879e-06,1984,30,ATT
19999,Gastón,Sangoy,9.76847906348234e-06,1984,30,ATT
21382,Rory,Loy,9.74297306872721e-06,1988,30,ATT
28594,Sasa,Kajkut,9.73955687219285e-06,1984,30,ATT
16506,Dursun,Karatay,9.67898556742555e-06,1984,30,ATT
22620,Claudio,De Sousa,9.64086489668698e-06,1985,30,ATT
12654,David,Clarkson,9.56136932965945e-06,1985,30,ATT
26142,Marco,Quotschalla,9.55965640805867e-06,1988,30,ATT
28245,Kenwyne,Jones,9.48938701422709e-06,1984,30,ATT
20979,Sam,Gargan,9.48661324991001e-06,1989,30,ATT
27932,Ahmad,Sharbini,9.45997766120796e-06,1984,30,ATT
17416,Pathé,Bangoura,9.45849821277281e-06,1984,30,ATT
8198,Cristiano,Ronaldo,9.45111258179172e-06,1985,30,ATT
17158,Olufemi,"",9.44510032570959e-06,1984,30,ATT
27558,Karlo,Primorac,9.44170485506234e-06,1984,30,ATT
25433,Julian,Bühler,9.42035333389422e-06,1985,30,ATT
28800,Lewis,Guy,9.39718218392114e-06,1985,30,ATT
15894,Daniël,de Ridder,9.39664605425791e-06,1984,30,ATT
6288,Mario,Gómez,9.38037676757385e-06,1985,30,ATT
28835,Zlatko,Dedic,9.33360583448961e-06,1984,30,ATT
7893,Jonatan,Soriano,9.30854468879081e-06,1985,30,ATT
17567,Jahirsino,Baylón,9.26116882859538e-06,1989,30,ATT
27389,Kévin,Gameiro,9.24852996303337e-06,1987,30,ATT
18543,Víctor,Montaño,9.24253623602099e-06,1984,30,ATT
25012,Magomed,Magomedov,9.20811846867617e-06,1987,30,ATT
4217,Anthony,Le Tallec,9.18797211663567e-06,1984,30,ATT
28295,François,Avia-Hiondola,9.16626314542248e-06,1985,30,ATT
28107,Andrew,Ornoch,9.11014161607989e-06,1985,30,ATT
30471,James,Vaughan,9.09564029314244e-06,1988,30,ATT
28403,Emir,Hadzic,9.08257825103076e-06,1984,30,ATT
19736,Dominik,Stroh-Engel,9.06392792085492e-06,1985,30,ATT
19085,Marouane,Chamakh,9.04497116920114e-06,1984,30,ATT
15905,Tyrone,Berry,9.03303786805709e-06,1987,30,ATT
27701,Maceo,Rigters,9.0312005980224e-06,1984,30,ATT
19104,Giuseppe,Rossi,8.96502457946216e-06,1987,30,ATT
